appid,name,publisher_main,Selected_Genre,game_revenue,publisher_revenue,peak_players,adjusted_rating,owners_midpoint,total_score
886900,Chef: A Restaurant Tycoon Game,Digital Tribe,Simulation,$714.5k ($404.5k - $1m),$3.3m,564.0,72.86,75000.0,7.636734216815751
301320,NoLimits 2 Roller Coaster Simulation,O.L. Software,Simulation,$1.9m ($1.2m - $2.6m),$1.9m,563.0,96.5,350000.0,10.047065148064075
2100160,MotoGP23,Milestone S.r.l.,Simulation,$1m ($685.6k - $1.4m),$60.1m,561.0,78.51,75000.0,8.21888724650809
1895860,Monster Girls and the Mysterious Adventure 2,NEKOTOKAGE GAMES,Simulation,$214.8k ($158.6k - $271k),$295.4k,557.0,80.091,35000.0,8.314552142446626
2241910,Sweets Pusher Friends,STP WORKS,Simulation,$24.2k ($14.8k - $33.6k),$377.2k,551.0,62.028000000000006,10000.0,6.4491375793634225
1124260,Snowtopia: Ski Resort Builder,Goblinz Publishing,Simulation,$702.9k ($337.3k - $1m),$29.1m,539.0,66.32,35000.0,6.973334332269455
1335240,放置勇者：远征/Idle Heroes:Odyssey,OnigiriStudio,Simulation,$126.7k ($91.1k - $162.3k),$126.6k,531.0,51.72,75000.0,5.4817520541642395
1210030,노베나 디아볼로스,H5DEV Games,Simulation,$487.4k ($309.2k - $665.6k),$487.4k,528.0,93.44,150000.0,9.694477703696684
397100,MachineCraft,G2CREW,Simulation,0,$0 ,497.0,65.45700000000001,350000.0,6.747220314840079
3430470,PLATiNA :: LAB,HIGH-END Games,Simulation,$516.8k ($356.8k - $676.8k),$516.8k,479.0,89.66,10000.0,9.253869579722359
485980,Syrian Warfare,Cats Who Play,Simulation,$913.2k ($607.9k - $1.2m),$995.7k,484.0,86.91,350000.0,9.069968798391708
1314140,TramSim Vienna - The Tram Simulator,Aerosoft GmbH,Simulation,$2m ($1.4m - $2.6m),$56.5m,477.0,77.58,150000.0,8.146222723457962
602320,Train Valley 2,Flazm,Simulation,$746.8k ($389.4k - $1.1m),$1.5m,468.0,90.95,10000.0,9.392068247071162
599080,The Blackout Club,Question,Simulation,$3.4m ($2m - $4.9m),$4.2m,464.0,78.67,150000.0,8.250951970109826
347620,Gaokao.Love.100Days,NVLMaker,Simulation,$1.9m ($1.2m - $2.6m),$6.2m,444.0,88.69,350000.0,9.263788512364037
3239270,Night Shift Nurses,Shiravune,Simulation,$524.2k ($337.7k - $710.7k),$15.3m,439.0,77.22,35000.0,8.049970416586325
686260,Forged Battalion,Petroglyph,Simulation,$669.1k ($262.5k - $1m),$4.3m,439.0,63.13,75000.0,6.656166175388148
1029500,中华三国志 the Three Kingdoms of China,中三之家,Simulation,0,$0 ,420.0,0.0,350000.0,0.1937143247506498
214550,Eets Munchies,Klei Entertainment,Simulation,$150.6k ($30.1k - $271.1k),$371.3m,413.0,73.63799999999999,350000.0,7.737018696090576
2891120,Mad Smartphone Tycoon,Miradil,Simulation,$147.1k ($94.2k - $199.9k),$146.5k,420.0,66.303,35000.0,6.918514879255932
314520,Euro Fishing,Dovetail Games,Simulation,$679.8k ($474.6k - $885k),$37.4m,406.0,64.1,350000.0,6.794774877240638
254320,Duskers,Misfits Attic,Simulation,$1.4m ($971.2k - $1.9m),$1.5m,400.0,90.56,150000.0,9.418052189542006
359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Sports,$556.5m ($304.2m - $808.7m),$2.4b,200476.0,83.36,35000000.0,9.13143748202618
677620,Splitgate: Arena Warfare,1047 Games,Sports,$902.5k ($666.6k - $1.1m),$2.8m,67724.0,84.58200000000001,7500000.0,9.063144772909224
2878980,NBA 2K25,2K,Sports,$49m ($32.1m - $65.9m),$1.7b,56395.0,60.51,1500000.0,6.69972872295628
1049590,Eternal Return,Nimble Neuron,Sports,$80.6m ($53.6m - $107.5m),$80.6m,52288.0,73.017,7500000.0,7.9783399904074175
291550,Brawlhalla,Ubisoft,Sports,$108.7m ($75.3m - $142.1m),$2.4b,34169.0,84.73,35000000.0,9.189872731727945
518790,theHunter: Call of the Wild,Avalanche Studios,Sports,$73.8m ($49.3m - $98.4m),$115.2m,24953.0,89.21,7500000.0,9.574968998621673
1692250,F1 22,Electronic Arts,Sports,$5.2m ($3.2m - $7.2m),$4.5b,23763.0,68.92,750000.0,7.469967908215
431240,Golf With Your Friends,Team17,Sports,$34.9m ($21.4m - $48.4m),$491.6m,20592.0,89.03,3500000.0,9.529259812553047
207140,SpeedRunners,tinyBuild,Sports,$15.3m ($7.8m - $22.8m),$179.6m,17131.0,94.65,3500000.0,10.069255353364028
2488620,F1 24,Electronic Arts,Sports,$26.5m ($18m - $35m),$4.5b,13327.0,74.39,750000.0,8.022730388870306
1846380,Need for Speed Unbound,Electronic Arts,Sports,$26.4m ($19.7m - $33m),$4.5b,14053.0,61.64,1500000.0,6.764855653819066
310950,Street Fighter V,"CAPCOM Co., Ltd.",Sports,$45.9m ($28.6m - $63.1m),$1.8b,13807.0,72.25,3500000.0,7.848418871724502
2315690,WWE 2K24,2K,Sports,$9.8m ($7.3m - $12.3m),$1.7b,8721.0,75.89,350000.0,8.123875916281811
2591280,F1 Manager 2024,Frontier Developments,Sports,$7.1m ($4.8m - $9.4m),$430.9m,8092.0,81.25,150000.0,8.627999907120381
498660,Mind Spheres,SA Industry,Sports,$37k ($21k - $53k),$4m,7862.0,75.465,350000.0,7.971115958751555
1537830,Disney Speedstorm,Gameloft,Sports,$4.2m ($2.9m - $5.5m),$64.8m,7325.0,65.59,10000.0,6.982467279808724
1114150,CarX Street,"CarX Technologies, LLC",Sports,$8.9m ($6.5m - $11.4m),$29.4m,7226.0,71.42,350000.0,7.652271828973853
471710,Rec Room,Rec Room,Sports,$11.8m ($8.6m - $15.1m),$11.8m,7091.0,88.36200000000001,3500000.0,9.397691487778403
2157560,Granblue Fantasy Versus: Rising,"Cygames, Inc.",Sports,$9.3m ($6m - $12.5m),$209.9m,7029.0,83.04,350000.0,8.822473715666256
2385530,PGA TOUR 2K25,2K,Sports,$9.9m ($6.7m - $13.2m),$1.7b,6619.0,68.98,150000.0,7.405487924789414
2287220,F1 Manager 2023,Frontier Developments,Sports,$5.3m ($3.5m - $7.1m),$430.9m,6352.0,80.41,150000.0,8.53224839565246
282440,Quake Live,Bethesda Softworks,Sports,$3.9m ($2.2m - $5.5m),$2.1b,6154.0,88.21,3500000.0,9.384195622394717
2582560,EA SPORTS Madden NFL 25,Electronic Arts,Sports,$8.7m ($5.8m - $11.6m),$4.5b,5905.0,55.48,150000.0,6.05424249596202
212480,Sonic & All-Stars Racing Transformed Collection,SEGA,Sports,$11.7m ($6.5m - $16.8m),$1.6b,5849.0,93.54,750000.0,9.895901904303702
1408610,Call of the Wild: The Angler,Avalanche Studios,Sports,$7.6m ($4.4m - $10.9m),$115.2m,5838.0,62.97,350000.0,6.80421761152099
2878960,WWE 2K25,2K,Sports,$9m ($6.4m - $11.5m),$1.7b,5719.0,70.14,75000.0,7.500037898081504
960170,DJMAX RESPECT V,NEOWIZ,Sports,$15.6m ($9.1m - $22m),$124.1m,5242.0,88.68,1500000.0,9.415277660637932
220160,Trials Evolution: Gold Edition,Ubisoft,Sports,$3.5m ($1.8m - $5.2m),$2.4b,4300.0,74.6,350000.0,7.959476862232879
586140,BlazBlue Centralfiction,"H2 Interactive Co., Ltd.",Sports,$9.5m ($6.4m - $12.5m),$16.2m,4733.0,94.22,750000.0,9.93464414997244
2698940,The Crew Motorfest,Ubisoft,Sports,$9.2m ($6.6m - $11.9m),$2.4b,3724.0,78.39,350000.0,8.348075120139605
936140,Pro Cycling Manager 2019,Nacon,Sports,$485.5k ($234.1k - $736.8k),$157.6m,3433.0,78.17,350000.0,8.269115538291052
1767560,Pro Cycling Manager 2022,Nacon,Sports,$1.1m ($550.2k - $1.7m),$157.6m,3229.0,76.635,35000.0,8.073998760544432
1070330,Russian Life Simulator,Abama Entertainment,Sports,$256.6k ($147.6k - $365.6k),$256.5k,2887.0,89.17,750000.0,9.344061891244914
1259980,RIDE 4,Milestone S.r.l.,Sports,$11.8m ($7.4m - $16.1m),$60.1m,2867.0,83.19,750000.0,8.824884879161086
571740,Golf It!,Perfuse Entertainment,Sports,$18.5m ($11.9m - $25.1m),$18.5m,2826.0,90.75,1500000.0,9.597467896230086
3170540,Backyard Baseball '97,Playground Productions,Sports,$881.5k ($549.9k - $1.2m),$1.2m,2730.0,97.41,150000.0,10.15480796295974
408760,Pro Cycling Manager 2016,Nacon,Sports,$836.3k ($514.6k - $1.1m),$157.6m,2315.0,56.952000000000005,75000.0,6.108490593293779
1453850,Pro Cycling Manager 2021,Nacon,Sports,$886k ($177.8k - $1.5m),$157.6m,2288.0,70.119,35000.0,7.408583617129333
1477590,EZ2ON REBOOT : R,"Neonovice Co., Ltd.",Sports,$3.8m ($2.1m - $5.5m),$3.8m,2243.0,90.96,350000.0,9.548898089989256
376300,GUILTY GEAR Xrd -SIGN-,Arc System Works,Sports,$2.5m ($1.5m - $3.4m),$87.6m,1954.0,91.64,350000.0,9.619977381554117
681280,Descenders,No More Robots,Sports,$8.4m ($5.9m - $10.9m),$24.5m,1942.0,95.26,750000.0,10.011035676251304
2395210,Tony Hawk's Pro Skater 1 + 2,Activision,Sports,$4.5m ($3m - $6.1m),$1.5b,1791.0,90.42,350000.0,9.515992772998917
365960,rFactor 2,Studio 397,Sports,$9.5m ($6m - $13.1m),$20.4m,1758.0,79.21,750000.0,8.403958344516937
1566200,Tape to Tape,Excellent Rectangle,Sports,$2.3m ($1.5m - $3m),$2.3m,1651.0,92.38,350000.0,9.67195773575081
1161490,MotoGP20,Milestone S.r.l.,Sports,$3m ($1.8m - $4.3m),$60.1m,1598.0,90.35,150000.0,9.466794811628565
496240,Onward,Downpour Interactive,Sports,$7.9m ($5.8m - $10.1m),$7.9m,1576.0,69.2,750000.0,7.392829477396017
360620,Spellsworn,Frogsong Studios,Sports,$599 ($331 - $868),$17.4k,1506.0,78.98400000000001,150000.0,8.169616443868412
871540,BMX Streets,Mash Games,Sports,$2m ($1.2m - $2.7m),$3.8m,1486.0,80.07,75000.0,8.403286829547374
1677350,EA SPORTS PGA TOUR,Electronic Arts,Sports,$2.9m ($1.9m - $3.9m),$4.5b,1363.0,55.76,350000.0,6.039854014563358
1307090,Barro Racing,SC Jogos,Sports,$69.2k ($37.9k - $100.6k),$762.8k,1355.0,84.21,10000.0,8.713475873453719
1953520,WRC Generations – The FIA WRC Official Game,Nacon,Sports,$2.2m ($1.6m - $2.9m),$157.6m,1236.0,69.43,350000.0,7.38545332516707
1029550,Torque Drift,Grease Monkey Games,Sports,$132.5k ($80k - $184.9k),$306.4k,1202.0,64.863,1500000.0,6.892917134580549
1990740,Barro GT,SC Jogos,Sports,$151.6k ($30.3k - $272.8k),$762.8k,1147.0,85.15,150000.0,8.874419394663605
759740,RIDE 3,Milestone S.r.l.,Sports,$5.2m ($3.5m - $6.9m),$60.1m,1030.0,84.04,350000.0,8.849188637187476
1451810,LEGO 2K Drive,2K,Sports,$2.1m ($1.2m - $3m),$1.7b,1004.0,66.57,75000.0,7.067999285473671
2581700,MotoGP24,Milestone S.r.l.,Sports,$1.6m ($1.1m - $2m),$60.1m,995.0,82.9,35000.0,8.665367826820326
301120,Eastside Hockey Manager,SEGA,Sports,$736.2k ($363.5k - $1.1m),$1.6b,964.0,86.51,350000.0,9.079768672934637
1136380,Ultimate Fishing Simulator 2,Ultimate Games S.A.,Sports,$684.1k ($371.6k - $996.6k),$9.6m,924.0,68.29,75000.0,7.1989488225573375
508530,HackyZack,Spaceboy Games,Sports,$96.9k ($19.3k - $174.4k),$96.9k,833.0,90.0,75000.0,9.318637268234982
1650010,RIDE 5,Milestone S.r.l.,Sports,$4.5m ($3m - $6m),$60.1m,817.0,81.35,75000.0,8.536387344537511
2360210,Rune Coliseum,Rafale Software,Sports,$508.7k ($325.8k - $691.7k),$508.8k,766.0,87.31,75000.0,9.078256728124526
1462810,WRC 10 FIA World Rally Championship,Nacon,Sports,$3.4m ($1.9m - $5m),$157.6m,766.0,72.59,350000.0,7.69297506021905
228760,TrackMania² Canyon,Ubisoft,Sports,$2.9m ($1.7m - $4.2m),$2.4b,730.0,80.15,350000.0,8.456836105424957
988910,Super Mega Baseball 3,Electronic Arts,Sports,$1.6m ($1m - $2.1m),$4.5b,680.0,92.68,150000.0,9.68269359189201
1166860,Rival Stars Horse Racing: Desktop Edition,PikPok,Sports,$6m ($3.9m - $8.1m),$12.1m,680.0,92.89,150000.0,9.697563404779606
1151050,Golf Gang,Curve Games,Sports,$557.8k ($246.1k - $869.5k),$196.4m,664.0,84.81,75000.0,8.85068451702366
1864950,Beastieball,Klei Publishing,Sports,$514.2k ($358k - $670.4k),$8.6m,564.0,98.6,35000.0,10.192970057816224
477770,Ride 2,Milestone S.r.l.,Sports,$2.2m ($1.6m - $2.7m),$60.1m,626.0,86.92,350000.0,9.109271932392916
1304340,Monster Energy Supercross - The Official Videogame 4,Milestone S.r.l.,Sports,$253k ($170.7k - $335.4k),$60.1m,561.0,62.46000000000001,10000.0,6.548740490715323
1487210,Super Mega Baseball 4,Electronic Arts,Sports,$1.3m ($907k - $1.7m),$4.5b,509.0,77.29,75000.0,8.116178972698883
1205970,MX vs ATV Legends,THQ Nordic,Sports,$4.2m ($2.5m - $5.8m),$387.4m,460.0,78.82,75000.0,8.27259815730725
518030,Aim Hero,ProGames Studio,Sports,$1.1m ($561.7k - $1.7m),$1.1m,455.0,85.4,350000.0,8.920191440524306
626610,TT Isle of Man: Ride on the Edge,Nacon,Sports,$1.3m ($894.6k - $1.7m),$157.6m,425.0,74.04,350000.0,7.805776297314083
550320,art of rally,Funselektor Labs Inc.,Sports,$3.5m ($2.1m - $4.9m),$4.9m,421.0,92.83,75000.0,9.649490628986594
429780,Bunny Hop League,PolyDigital,Sports,$122.6k ($71.6k - $173.6k),$122.6k,421.0,72.41,75000.0,7.542959568389151
1262600,Need for Speed Rivals,Electronic Arts,Sports,$2.2m ($1.5m - $2.9m),$4.5b,415.0,76.35,1500000.0,8.09066630875408
399820,Kopanito All-Stars Soccer,Merixgames,Sports,$540.5k ($352.2k - $728.8k),$540.5k,413.0,84.71,350000.0,8.834822018338986
815780,PIPE by BMX Streets,Mash Games,Sports,$1.1m ($721.7k - $1.5m),$3.8m,420.0,92.61,350000.0,9.644026839026678
55140,MX vs. ATV Reflex,THQ Nordic,Sports,$1.1m ($752k - $1.5m),$387.4m,408.0,88.39,350000.0,9.240937610674392
1182020,WGT Golf,"World Golf Tour, LLC",Sports,$3.2m ($1.7m - $4.8m),$3.2m,401.0,80.001,750000.0,8.41357076685712
2494340,Tour de France 2024,Nacon,Sports,$319.7k ($199.1k - $440.3k),$157.6m,395.0,75.564,10000.0,7.8558255306070945
1089830,Monster Energy Supercross - The Official Videogame 3,Milestone S.r.l.,Sports,$809.8k ($504k - $1.1m),$60.1m,392.0,88.36,75000.0,9.189737498930645
442500,Age of Gladiators,Creative Storm Entertainment,Sports,$257.5k ($166.1k - $349k),$705.4k,373.0,77.92,150000.0,8.124040505231596
1511630,TrackDayR,MadCow S.r.l.,Sports,$1.4m ($1m - $1.7m),$1.4m,344.0,86.2,35000.0,8.944476530389151
505740,Eximius: Seize the Frontline,Ammobox Studios,Sports,$735.9k ($424.9k - $1m),$736k,320.0,67.14,35000.0,7.024136916688869
1682050,PropHunter,Alone Fox Games,Sports,$211.3k ($42.2k - $380.4k),$213.1k,318.0,81.02,35000.0,8.388490313647553
661990,Arcana Heart 3 LOVEMAX SIXSTARS!!!!!! XTEND,Arc System Works,Sports,$398.7k ($200.8k - $596.5k),$87.6m,315.0,76.23,150000.0,7.976828493233886
1058830,Spin Rhythm XD,Super Spin Digital,Sports,$1.7m ($1.2m - $2.3m),$1.7m,309.0,97.18,350000.0,10.094429163863657
526980,Handball 17,Nacon,Sports,$42k ($8.4k - $75.6k),$157.6m,306.0,63.981,35000.0,6.688204172676337
692030,Tennis World Tour,Nacon,Sports,$782.6k ($322k - $1.2m),$157.6m,289.0,44.01,35000.0,4.731870284200959
2052040,Golden Lap,Funselektor Labs Inc.,Sports,$371.6k ($249.5k - $493.8k),$4.9m,286.0,76.959,10000.0,7.972673161914874
2545360,Lonely Mountains: Snow Riders,Megagon Industries,Sports,$444k ($311.3k - $576.6k),$1.5m,265.0,90.61,10000.0,9.332937192937239
1213750,Fight Crab,PLAYISM,Sports,$639.5k ($406k - $872.9k),$86.3m,257.0,94.14,10000.0,9.707652918655763
240600,MotoGP13,Plug In Digital,Sports,$297.9k ($209k - $386.9k),$7.2m,255.0,78.42,150000.0,8.174364769107804
2337630,AFL 23,Nacon,Sports,$567.2k ($392.5k - $742k),$157.6m,254.0,40.95,10000.0,4.389125389003914
522230,The Fishing Club 3D: Co-op Sport Angling,Robot Riot UG (haftungsbeschränkt),Sports,$502.9k ($310.3k - $695.5k),$503.1k,254.0,0.0,150000.0,0.32846023436827354
3468640,AFL 26,Nacon,Sports,$254.8k ($170.9k - $338.7k),$157.6m,250.0,51.507,10000.0,5.43269947526209
1345870,Franchise Hockey Manager 7,Out of the Park Developments,Sports,$324.8k ($191.9k - $457.7k),$3.5m,246.0,69.831,10000.0,7.251824482998759
464850,Don Bradman Cricket 17,Big Ant Studios,Sports,$303.3k ($177.7k - $428.9k),$5.1m,232.0,54.639,35000.0,5.759512481337032
2084720,Home Run High,"Kairosoft Co., Ltd",Sports,$86.5k ($45.4k - $127.6k),$5.6m,229.0,65.58300000000001,10000.0,6.8075897967003245
1044720,Farthest Frontier,Crate Entertainment,Strategy,$27.4m ($18.3m - $36.5m),$68m,24874.0,86.77,1500000.0,9.278129874181161
1874880,Arma Reforger,Bohemia Interactive,Strategy,$47.6m ($34.9m - $60.2m),$619.3m,22789.0,78.24,350000.0,8.407289651032164
313160,Farming Simulator 15,Giants Software,Strategy,$13m ($9.1m - $16.9m),$179.6m,18658.0,92.21,1500000.0,9.806539614837405
244160,Homeworld Remastered Collection,Gearbox Publishing,Strategy,$18.4m ($12.9m - $24m),$259.9m,17778.0,88.07,1500000.0,9.397677227212544
728880,Overcooked! 2,Team17,Strategy,$101.2m ($58.7m - $143.7m),$491.6m,15004.0,90.85,3500000.0,9.716932251126186
718850,Age of Wonders: Planetfall,Paradox Interactive,Strategy,$17.5m ($10.6m - $24.3m),$1.1b,10346.0,80.06,350000.0,8.552735755576322
400750,Call to Arms - Gates of Hell: Ostfront,Digitalmindsoft,Strategy,$14.7m ($9.9m - $19.5m),$24.2m,8889.0,84.69,1500000.0,9.024771591468223
604540,Empire of Sin,Paradox Interactive,Strategy,$6.1m ($4.2m - $8m),$1.1b,7728.0,49.38,350000.0,5.46037290451815
2067920,Rogue: Genesia,Ouadi Huard,Strategy,$3.5m ($2.3m - $4.6m),$3.5m,8490.0,91.18,350000.0,9.610579499656067
1473350,(the) Gnorp Apologue,(Myco),Strategy,$2.7m ($1.8m - $3.5m),$2.7m,5395.0,95.73,350000.0,10.04664874226312
40400,AI War: Fleet Command,Arcen Games,Strategy,$364.8k ($164.9k - $564.8k),$2.2m,5028.0,85.54,350000.0,8.995483471053229
551170,Onmyoji,NetEase Games,Strategy,$6.7m ($3.8m - $9.5m),$310.1m,4965.0,67.581,750000.0,7.279792037090856
1222690,Dragon Age Inquisition,Electronic Arts,Strategy,$11.6m ($7.6m - $15.7m),$4.5b,4937.0,76.02,1500000.0,8.158492106593961
2503770,House of Legacy,Thermite Games,Strategy,$1.6m ($1.1m - $2.1m),$5.1m,4934.0,84.38,75000.0,8.869468353644162
102600,Orcs Must Die!,Robot Entertainment,Strategy,$1.7m ($1m - $2.4m),$25.8m,4548.0,95.79,1500000.0,10.082919250177994
2421410,Cyber Manhunt 2: New World - The Hacking Simulator,Spiral Up Games,Strategy,$1.1m ($856.5k - $1.4m),$32.8m,3561.0,93.03,150000.0,9.742427185648593
688470,Han Xiongnu Wars,Shangshi Studio,Strategy,$653.8k ($299.8k - $1m),$653.6k,3469.0,66.99,350000.0,7.13227252348474
1656780,Hero's Hour,Goblinz Publishing,Strategy,$5m ($3.1m - $6.9m),$29.1m,4170.0,79.57,750000.0,8.458896914366846
300550,Shadowrun: Dragonfall - Director's Cut,Paradox Interactive,Strategy,$2.8m ($1.6m - $4m),$1.1b,2665.0,89.33,750000.0,9.428156319351235
983380,Car Manufacture,PlayWay S.A.,Strategy,$1.2m ($935.8k - $1.6m),$275.8m,2536.0,69.93,75000.0,7.416761741331359
1879330,WARRIORS OROCHI 3 Ultimate Definitive Edition,"KOEI TECMO GAMES CO., LTD.",Strategy,$4.6m ($2.4m - $6.7m),$424.5m,2969.0,89.16,350000.0,9.400558977531277
1404850,Luck be a Landlord,TrampolineTales,Strategy,$4.6m ($2.9m - $6.3m),$4.7m,2447.0,93.61,350000.0,9.82028241271638
666150,Prehistoric Kingdom,Crytivo,Strategy,$2.9m ($1.8m - $4m),$23.4m,2520.0,89.6,350000.0,9.420359442799931
523150,Mahjong World Contest (麻将),8Floor,Strategy,$8k ($4.3k - $11.7k),$3.8m,2231.0,79.164,150000.0,8.260521540776034
950740,China: Mao's legacy,Nostalgames,Strategy,$182.1k ($107.3k - $256.9k),$662.3k,2222.0,91.54,150000.0,9.535953939853824
581980,Candy Machine,Colossal Wreck,Strategy,$7.7k ($3.1k - $12.2k),$7.7k,2176.0,35.361,35000.0,3.8197120802805316
919370,Overdungeon,Pocketpair,Strategy,$1.1m ($814.6k - $1.5m),$438m,2205.0,79.65,350000.0,8.419675242949532
287980,Mini Metro,Dinosaur Polo Club,Strategy,$7.8m ($5.2m - $10.4m),$18.4m,2101.0,95.93,750000.0,10.07816869045668
1191840,Legend Creatures(传奇生物),HideChara,Strategy,$766.8k ($505.2k - $1m),$767.2k,2079.0,89.91,750000.0,9.428504192062547
22000,World of Goo,2D BOY,Strategy,$1.1m ($705.3k - $1.5m),$1.8m,2045.0,94.7,1500000.0,9.931429977197261
1726130,Pathless Woods,AniYa Games Studio,Strategy,$572.6k ($438.5k - $706.7k),$572.2k,1857.0,79.04,75000.0,8.280892390419744
2078230,"Badlands Crew - Drive, Command, Conquer",Curve Games,Strategy,$746.3k ($542.1k - $950.5k),$196.4m,1959.0,80.16,75000.0,8.423406803067657
2334220,Home Sweet Home : Online,Shift Now,Strategy,$953.6k ($482.6k - $1.4m),$953.6k,1926.0,0.0,350000.0,0.4221553562750515
1434950,HighFleet,MicroProse Software,Strategy,$4.9m ($3.4m - $6.4m),$43.7m,1683.0,88.39,750000.0,9.314244323936252
3168260,Blackthorn Arena: Reforged,Light Up Games,Strategy,$603.1k ($344.4k - $861.8k),$1.9m,1762.0,67.18,75000.0,7.099161088539251
2085000,SaGa Emerald Beyond ,Square Enix,Strategy,$580.2k ($433.7k - $726.6k),$1b,1689.0,65.34,10000.0,6.894962788516792
2179850,Cobalt Core,Brace Yourself Games,Strategy,$2.1m ($1.5m - $2.7m),$17m,1649.0,96.12,150000.0,10.034172586890818
247020,"Cook, Serve, Delicious!",Vertigo Gaming Inc.,Strategy,$1.3m ($714k - $1.9m),$3.7m,1538.0,95.2,750000.0,9.962585969324088
257730,Infinity Wars: Animated Trading Card Game,Lightmare Studios,Strategy,0,$0 ,1604.0,65.07900000000001,750000.0,6.793702990319519
567210,Bunnyrama,Starwind Games,Strategy,$12.3k ($2.4k - $22.3k),$36.2k,1461.0,86.67,75000.0,8.968798803296748
2338140,Dokapon Kingdom: Connect,Idea Factory International,Strategy,$2.3m ($1.4m - $3.3m),$37.9m,1439.0,88.01,75000.0,9.208174782435922
341000,Mad Games Tycoon,Eggcode,Strategy,$1.8m ($1.4m - $2.3m),$7m,1423.0,91.16,750000.0,9.563642490029055
3183310,Forgotten Journey,FJ-Studio,Strategy,$2.8k ($1.4k - $4.2k),$2.8k,1402.0,0.0,10000.0,0.22288330036163528
544870,Blood Ties,Warfare Studios,Strategy,$3.3k ($666 - $5.9k),$65.7k,1327.0,55.998,35000.0,5.864962266171253
814370,Monster Sanctuary,Team17,Strategy,$5.7m ($3.7m - $7.6m),$491.6m,1376.0,91.65,750000.0,9.64657403581551
484950,恶魔迷宫 | Evil Maze,ZOV GAME STUDIO,Strategy,$79.1k ($48.1k - $110.1k),$220.3k,1284.0,76.58,350000.0,8.025125653077957
911430,Good Company,Chasing Carrots,Strategy,$2.1m ($1.3m - $2.9m),$8.1m,1222.0,74.15,350000.0,7.843711351809363
1150640,Yu-Gi-Oh! Legacy of the Duelist : Link Evolution,KONAMI,Strategy,$6.2m ($4.1m - $8.3m),$639.8m,1219.0,81.74,350000.0,8.63709121680592
512250,Oh...Sir!! The Insult Simulator,Good Shepherd Entertainment,Strategy,$480.6k ($307.5k - $653.6k),$91m,1181.0,91.81,350000.0,9.59757273050216
1863750,挂机神话,摸鱼猫工作室,Strategy,$61.7k ($40.6k - $82.7k),$67.9k,1139.0,90.53,350000.0,9.407762924419405
1618380,Spellmasons,Octavia Blue,Strategy,$589.9k ($380.3k - $799.5k),$588.3k,1160.0,92.81,75000.0,9.643875642321412
2257010,Creeper World IXE,Knuckle Cracker,Strategy,$482.8k ($324.6k - $641k),$9.1m,1106.0,70.6,75000.0,7.4302170876193605
1570070,Beholder 3,Alawar,Strategy,$718.3k ($427.8k - $1m),$13.3m,1020.0,65.0,350000.0,6.9096427420863
968250,King of Retail,Iceberg Interactive,Strategy,$1.9m ($1.3m - $2.5m),$34.2m,1079.0,88.25,150000.0,9.2355804844322
329130,Reassembly,Indie Voyage,Strategy,$1.9m ($1.4m - $2.5m),$2.1m,998.0,94.25,350000.0,9.840206344250879
350110,TransOcean 2: Rivals,astragon Entertainment,Strategy,$604.5k ($362.8k - $846.3k),$103.7m,966.0,45.81,150000.0,4.976255153108909
24810,Command & Conquer 3: Kane’s Wrath,Electronic Arts,Strategy,$6.2m ($2.9m - $9.5m),$4.5b,952.0,93.61,350000.0,9.824793703321216
353640,Train Valley,Flazm,Strategy,$684.2k ($424.2k - $944.2k),$1.5m,958.0,89.68,750000.0,9.382731133954222
305260,Battle Islands,505 Games,Strategy,0,$293.6m,945.0,68.274,750000.0,7.17214495365247
310510,Deathtrap,NeocoreGames,Strategy,$1.1m ($743.6k - $1.5m),$38.8m,921.0,84.72,350000.0,8.889265445874223
312720,Khet 2.0,BlueLine Games,Strategy,$30.1k ($15.7k - $44.4k),$135.2k,902.0,80.694,150000.0,8.39046318168244
3132860,天月麻雀 (Amatsuki Mahjong),Cyber Alice Limited,Strategy,$239.9k ($141k - $338.9k),$239.9k,893.0,0.0,35000.0,0.3207711449380676
1471270,Seablip,Vibedy,Strategy,$813.1k ($550.1k - $1m),$813k,855.0,82.68,75000.0,8.627485018308777
1358710,Battle Cry of Freedom,Flying Squirrel Entertainment,Strategy,$275.2k ($130.2k - $420.3k),$275.4k,853.0,71.86,75000.0,7.525023221619479
2674590,Beltmatic,Notional Games,Strategy,$770.6k ($470.3k - $1m),$785.7k,852.0,94.36,75000.0,9.794449331994013
732690,FIVE NIGHTS AT FREDDY'S: HELP WANTED,ScottGames,Strategy,$10.4m ($7.3m - $13.5m),$44.7m,844.0,96.03,750000.0,10.067919243979963
2603020,Citadelum,Abylight Studios,Strategy,$682.7k ($478.3k - $887k),$2.3m,831.0,82.27,75000.0,8.587516292240815
486860,MMORPG Tycoon 2,VectorStorm Pty Ltd,Strategy,$3.6m ($2.5m - $4.8m),$3.6m,792.0,86.29,150000.0,9.029660726096647
513560,Hunger Dungeon,No Stuck Game Studio,Strategy,$2.2k ($1.2k - $3.2k),$512.2k,745.0,66.97800000000001,350000.0,6.99960884153752
1275350,Ninja Kiwi Archive,Ninja Kiwi,Strategy,$23.5k ($11.3k - $35.7k),$64.7m,738.0,0.0,750000.0,0.37375962885007785
